"cod_dane","municipio","departamento","municipio_std","departamento_std","nombre_municipio","cn_censo_electoral","se_censo_electoral","cn_votantes","se_votantes","cn_votos_validos","se_votos_validos","cn_votos_blancos","se_votos_blancos","cn_votos_nulos","se_votos_nulos","cn_abstencion","se_abstencion","cn_participacion","se_participacion","se_cn_ratio","se_cn_brecha","se_partido_ganador","se_votos_ganador","se_votos_segundo","se_margen","se_HHI","se_ENP","se_total_votos","se_indice_autonomia","se_indice_competencia","se_indice_periferia","se_indice_captura","se_lisa_captura","se_lisa_periferia","se_cluster_tipo","ca_votos_totales","ca_partido_ganador","ca_votos_ganador","ca_votos_segundo","ca_n_partidos","ca_HHI","ca_margen","cn_coalicion","cn_fvida","cn_gran","p22_votos_totales","p22_ganador","p22_votos_ganador","p22_votos_segundo","p22_HHI","p22_margen","p22_petro","p22_fico","p22_rodolfo","p22_fajardo","p22_betancourt","p22_gomez","p22_perez","p22_milton","fiscal_multas","fiscal_responsabilidades","fiscal_disciplinares","fiscal_penales","p18_mesas","p18_total_mesas","p18_votantes","p18_votos_validos","p18_votos_blancos","p18_votos_nulos","p18_votos_no_marcados","p18_duque","p18_petro","p18_fajardo","p18_vargas","p18_delacalle","p18_blanco","p18_morales","p18_trujillo","p18_votos_totales","p18_ganador","p18_HHI","s18_mesas","s18_total_mesas","s18_votantes","s18_votos_validos","s18_votos_blancos","s18_votos_nulos","s18_votos_no_marcados","s18_duque","s18_petro","s18_votos_totales","s18_ganador","s18_margen","pv_subperiodo_1","pv_subperiodo_2","pv_subperiodo_3","pv_total","ct_subperiodo_1","ct_subperiodo_2","ct_subperiodo_3","ct_total","dm_subperiodo_1","dm_subperiodo_2","dm_subperiodo_3","dm_total","idx_exposicion","alta_exposicion","anio","mesas_total_2v2026","mesas_escrutadas_2v2026","censo_2v2026","votantes_2v2026","votos_validos_2v2026","votos_nulos_2v2026","votos_no_marcados_2v2026","votos_blanco_2v2026","votos_2v2026_abelardo_de_la_espriella","votos_2v2026_ivan_cepeda_castro","tipologia_d2"
"25885","Yacopí","Cundinamarca","YACOPI","CUNDINAMARCA","YACOPI",11173,11173,1686,4884,1491,4477,0,55,76,186,0.849100510158418,0.562874787433993,0.150899489841582,0.437125212566007,2.89679715302491,0.286225722724425,"Cambio Radical",1980,620,0.307553143374039,0.249658741365742,4.00546760161316,4422,0.779451491669145,0.518429195640608,0.614476847728505,0.212628838774169,"Low-Low","No significativo","Periferia democrática",4600,"Partido_4",2189,1007,68,0.289454442344045,0.25695652173913,108,1960,9405,4799,"Rodolfo Hernández",2973,1181,0.454597251693533,0.373411127318191,473,1181,2973,83,2,10,4,73,0,0,0,0,36,36,4505,4409,35,35,26,3226,268,245,552,57,4,37,20,4505,"Iván Duque",0.558078614121582,36,36,4954,4780,121,40,13,4273,507,4780,"Iván Duque",0.787866108786611,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,37,37,10829,6278,6231,35,12,51,5200,980,"periferico"
"85263","Pore","Casanare","PORE","CASANARE","PORE",8477,8477,2338,4258,1997,4011,0,100,122,108,0.724194880264244,0.497699657897841,0.275805119735756,0.502300342102159,1.82121471343028,0.226495222366403,"Centro Democrático",1710,700,0.258245972896957,0.249649628812806,4.00561380665952,3911,0.84837398043835,0.566469959115673,0.485275843325333,0.146254269294518,"No significativo","No significativo","Periferia democrática",3832,"Centro Democratico",1798,1096,64,0.321611955796915,0.183194154488518,164,480,16371,4769,"Rodolfo Hernández",3314,693,0.5218290735481,0.549591109247222,693,629,3314,37,1,3,1,91,2,0,14,0,19,19,4544,4457,34,33,20,3540,386,428,52,26,7,6,12,4544,"Iván Duque",0.64774416357255,19,19,4685,4560,86,34,5,3978,582,4560,"Iván Duque",0.744736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,26,26,8570,5982,5924,46,12,71,4738,1115,"periferico"
"15051","Arcabuco","Boyacá","ARCABUCO","BOYACA","ARCABUCO",5254,5254,742,2645,666,2475,0,86,51,87,0.858774267224971,0.49657403882756,0.141225732775029,0.50342596117244,3.56469002695418,0.362200228397412,"Alianza por Colombia",617,427,0.0795311845960653,0.168751503551316,5.92587312678911,2389,0.82752054726446,0.728997313717689,0.555614153615791,0.171539995987804,"No significativo","No significativo","Democracia competitiva",2353,"Partido_5",580,439,65,0.170322484394329,0.0599235019124522,106,275,5022,3250,"Rodolfo Hernández",2191,811,0.519680189349112,0.424615384615385,811,168,2191,47,2,19,1,11,0,0,0,0,13,13,2654,2547,46,49,12,1012,557,739,93,31,104,4,7,2654,"Iván Duque",0.291371682336734,13,13,2773,2620,87,55,11,1519,1101,2620,"Iván Duque",0.159541984732824,0,0,0,0,0,0,0,0,0,0,2,2,0,FALSE,2026,15,15,5165,3748,3707,35,6,60,2388,1259,"periferico"
"05353","Hispania","Antioquia","HISPANIA","ANTIOQUIA","HISPANIA",5339,5339,874,2270,772,2090,0,43,27,77,0.836298932384342,0.574826746581757,0.163701067615658,0.425173253418243,2.59725400457666,0.261472185802585,"Partido Liberal Colombiano",618,442,0.0859794821690278,0.19766866044152,5.05897089486196,2047,0.867795997316748,0.653340034532091,0.619219345254458,0.132648692741471,"No significativo","High-High","Periferia democrática",2085,"Centro Democratico",890,475,67,0.257185445887894,0.199040767386091,52,265,6237,2232,"Federico Gutiérrez",1156,507,0.36451227502216,0.290770609318996,461,1156,507,100,0,2,1,5,0,0,0,3,15,15,2199,2135,33,18,13,1121,117,510,127,38,207,9,6,2199,"Iván Duque",0.339632203324759,15,15,2449,2336,90,17,6,1976,360,2336,"Iván Duque",0.691780821917808,0,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,2026,16,16,5262,2958,2938,13,7,45,2242,651,"conflicto_activo"
"15550","Pisba","Boyacá","PISBA","BOYACA","PISBA",1261,1261,254,674,201,620,0,5,10,15,0.798572561459159,0.465503568596352,0.201427438540841,0.534496431403648,2.65354330708661,0.333068992862807,"Alianza por Colombia",309,96,0.346341463414634,0.306957498843281,3.25777999810507,615,0.765117390165367,0.509369893578876,0.493672749972666,0.228361202483301,"No significativo","No significativo","Periferia democrática",624,"Partido_5",382,108,65,0.415233604536489,0.439102564102564,24,35,1638,646,"Rodolfo Hernández",354,140,0.384662941272321,0.331269349845201,140,124,354,13,3,6,2,4,0,0,2,0,3,3,557,548,0,5,4,341,89,106,7,3,0,1,1,557,"Iván Duque",0.451202781181736,3,3,616,602,5,4,5,444,158,602,"Iván Duque",0.475083056478405,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,4,4,1251,843,837,2,4,11,667,159,"conflicto_activo"
"15296","Gámeza","Boyacá","GAMEZA","BOYACA","GAMEZA",4125,4125,1063,1910,928,1815,0,44,40,49,0.74230303030303,0.536969696969697,0.25769696969697,0.463030303030303,1.79680150517404,0.205333333333333,"Centro Democrático",534,486,0.0271186440677966,0.199535893261834,5.01162965546146,1770,0.924260229773796,0.691563105173046,0.532791727169789,0.0793376033669432,"No significativo","No significativo","Democracia competitiva",1750,"Partido_121",449,328,65,0.162141387755102,0.0691428571428571,136,315,7173,2379,"Rodolfo Hernández",1756,384,0.577104625540737,0.576712904581757,384,181,1756,49,1,7,0,1,0,0,0,0,11,11,2078,2007,36,26,9,1148,279,407,131,27,2,5,8,2078,"Iván Duque",0.392093790318837,11,11,2276,2186,54,24,12,1640,546,2186,"Iván Duque",0.500457456541629,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,13,13,4017,2889,2873,14,2,25,2328,520,"periferico"
"68271","Florián","Santander","FLORIAN","SANTANDER","FLORIAN",6222,6222,615,2747,517,2610,0,24,25,74,0.901157184185149,0.558502089360334,0.0988428158148505,0.441497910639666,4.46666666666667,0.342655094824815,"Partido Conservador Colombiano",1006,689,0.122583139984532,0.247572896834583,4.03921435983421,2586,0.745878127782935,0.598315240957826,0.637883943792811,0.25563856885955,"No significativo","No significativo","Periferia democrática",2570,"Partido Conservador Colombiano",975,630,68,0.234785386606913,0.134241245136187,78,195,3951,2850,"Rodolfo Hernández",2064,613,0.573055093875039,0.509122807017544,613,135,2064,19,2,4,0,13,0,0,2,0,17,17,2179,2131,24,17,7,956,494,191,404,69,0,7,10,2179,"Iván Duque",0.30005080198654,17,17,2461,2376,57,22,6,1474,902,2376,"Iván Duque",0.240740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,21,21,6115,3666,3648,12,6,38,2550,1060,"corredor"
"15763","Sotaquirá","Boyacá","SOTAQUIRA","BOYACA","SOTAQUIRA",6282,6282,1193,3432,1055,3076,0,140,81,147,0.810092327284304,0.453677172874881,0.189907672715696,0.546322827125119,2.87678122380553,0.356415154409424,"Alianza por Colombia",755,539,0.0736949846468782,0.166448932754619,6.00784867436918,2931,0.865641897804344,0.753370021024721,0.488371161311348,0.133583538900292,"No significativo","No significativo","Democracia competitiva",3210,"Partido_5",1117,897,65,0.235826903853806,0.0685358255451713,262,325,7731,3944,"Rodolfo Hernández",2640,780,0.496078465659188,0.471602434077079,780,346,2640,133,3,8,1,33,0,0,8,0,15,15,3579,3461,38,62,18,2008,535,704,126,55,7,16,10,3579,"Iván Duque",0.403485705789554,15,15,3655,3559,58,34,4,2459,1100,3559,"Iván Duque",0.381848833942119,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,19,19,6270,4757,4683,57,17,56,3133,1494,"periferico"
"15114","Busbanzá","Boyacá","BUSBANZA","BOYACA","BUSBANZA",1010,1010,300,554,262,539,0,12,15,9,0.702970297029703,0.451485148514851,0.297029702970297,0.548514851485149,1.84666666666667,0.251485148514852,"Alianza por Colombia",210,82,0.243346007604563,0.22168890688025,4.51082561627755,526,0.859198310349519,0.615427402292652,0.429402835183953,0.134539424330857,"No significativo","Low-Low","Democracia competitiva",522,"Partido_5",284,68,65,0.336195886730964,0.413793103448276,44,35,2097,646,"Rodolfo Hernández",370,158,0.406181406895494,0.328173374613003,158,82,370,30,1,1,0,4,0,0,0,0,3,3,530,508,12,9,1,220,82,161,31,8,4,1,1,530,"Iván Duque",0.318029636059272,3,3,540,505,20,13,2,309,196,505,"Iván Duque",0.223762376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,3,3,980,752,746,6,0,6,546,194,"periferico"
"68020","Albania","Santander","ALBANIA","SANTANDER","ALBANIA",3681,3681,709,1643,645,1560,0,19,21,36,0.807389296386851,0.553653898397175,0.192610703613149,0.446346101602825,2.31734837799718,0.253735397989677,"Partido Conservador Colombiano",631,265,0.237508111615834,0.234822698290844,4.25853210647222,1541,0.832223188299373,0.562920568460793,0.583439146357611,0.162596314213251,"No significativo","No significativo","Periferia democrática",1474,"Partido Conservador Colombiano",480,334,68,0.199876097494518,0.0990502035278155,40,140,5373,1875,"Rodolfo Hernández",1386,290,0.578679751111111,0.584533333333333,290,170,1386,20,1,2,2,4,0,0,0,0,12,12,1547,1500,18,22,7,920,280,152,124,13,3,5,3,1547,"Iván Duque",0.428214666666667,12,12,1658,1593,43,17,5,1177,416,1593,"Iván Duque",0.477715003138732,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,15,15,3617,2302,2285,12,5,17,1782,486,"corredor"
"15215","Corrales","Boyacá","CORRALES","BOYACA","CORRALES",2424,2424,761,1398,669,1338,0,37,46,30,0.686056105610561,0.423267326732673,0.313943894389439,0.576732673267327,1.83705650459921,0.262788778877888,"Centro Democrático",340,247,0.0715384615384615,0.1596,6.265664160401,1300,0.922537676938827,0.778996801175786,0.393188771501536,0.0763924530024871,"No significativo","Low-Low","Democracia competitiva",1294,"Partido_5",292,261,65,0.163084166847822,0.0239567233384853,112,220,5121,1439,"Rodolfo Hernández",737,482,0.387121683703406,0.1772063933287,482,155,737,44,3,6,1,11,0,0,0,0,6,6,1401,1371,14,10,6,409,368,414,152,22,1,3,2,1401,"Sergio Fajardo",0.264785669178317,6,6,1374,1292,55,23,4,618,674,1292,"Gustavo Petro",0.043343653250774,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,7,7,2423,1845,1827,15,3,29,1139,659,"periferico"
"05368","Jericó","Antioquia","JERICO","ANTIOQUIA","JERICO",11599,11599,3038,5297,2723,4865,0,108,121,138,0.738080869040435,0.543322700232779,0.261919130959565,0.456677299767221,1.74358130348914,0.194758168807656,"Centro Democrático",2517,491,0.426077812828601,0.309221727972437,3.23392539895882,4755,0.791366143141825,0.442295377297296,0.53668315300972,0.198125720603313,"No significativo","No significativo","Periferia democrática",4698,"Centro Democratico",2452,509,67,0.307806588168004,0.41358024691358,162,355,23139,6260,"Federico Gutiérrez",3723,1287,0.420200012248773,0.389137380191693,934,3723,1287,277,3,10,13,13,0,0,4,0,30,30,5597,5393,115,70,19,3829,174,854,301,181,7,9,38,5597,"Iván Duque",0.534502819702722,30,30,6193,5907,199,71,16,5280,627,5907,"Iván Duque",0.787709497206704,0,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,2026,34,34,11478,7494,7401,75,18,130,5634,1637,"conflicto_activo"
"15507","Otanche","Boyacá","OTANCHE","BOYACA","OTANCHE",7253,7253,1568,3520,1379,3292,0,67,59,105,0.783813594374742,0.514683579208603,0.216186405625259,0.485316420791397,2.24489795918367,0.269130015166138,"Centro Democrático",858,694,0.0513302034428795,0.164467171661511,6.08024075502491,3195,0.905013208863104,0.740062767307713,0.533310793796728,0.0952504608442878,"No significativo","No significativo","Democracia competitiva",3242,"Centro Democratico",1121,822,65,0.218555921451979,0.0922270203578038,136,535,10836,3572,"Rodolfo Hernández",2454,519,0.51425749483666,0.541713325867861,517,519,2454,45,3,9,0,25,2,0,8,0,23,23,3405,3340,30,24,11,2697,228,276,96,22,3,6,12,3405,"Iván Duque",0.664406127864032,23,23,3483,3375,66,34,8,3010,365,3375,"Iván Duque",0.783703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,27,27,7330,4832,4806,23,3,37,3850,919,"corredor"
"68368","Jesús María","Santander","JESUS MARIA","SANTANDER","JESUS MARIA",3528,3528,531,1445,445,1359,0,23,42,46,0.849489795918367,0.590419501133787,0.150510204081633,0.409580498866213,2.72128060263654,0.259070294784581,"Partido Conservador Colombiano",470,242,0.170658682634731,0.196381189716376,5.09213739586899,1336,0.839817044449764,0.613234978085765,0.64127099236879,0.156174503179698,"No significativo","No significativo","Periferia democrática",1294,"Partido Conservador Colombiano",450,230,68,0.191471038606432,0.170015455950541,96,130,3339,1968,"Rodolfo Hernández",1299,496,0.505919922004098,0.408028455284553,496,161,1299,10,0,1,0,1,0,0,6,0,10,10,1595,1538,26,25,6,725,442,217,126,23,2,2,1,1595,"Iván Duque",0.331645137234278,10,10,1707,1640,35,27,5,1001,639,1640,"Iván Duque",0.220731707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,11,11,3408,2141,2120,19,2,26,1403,691,"corredor"
"05576","Pueblorrico","Antioquia","PUEBLORRICO","ANTIOQUIA","PUEBLORRICO",7578,7578,1513,2963,1302,2735,0,41,30,63,0.800343098442861,0.608999736078121,0.199656901557139,0.391000263921879,1.95836087243886,0.19134336236474,"Centro Democrático",751,559,0.072316384180791,0.192990519965527,5.18160166716285,2655,0.90608539126429,0.650123470537279,0.633122125103782,0.0947876402085671,"No significativo","High-High","Periferia democrática",2671,"Centro Democratico",871,607,67,0.208847864825424,0.0988393859977536,52,265,11007,3425,"Federico Gutiérrez",2063,618,0.427793659758112,0.421897810218978,606,2063,618,114,6,9,3,6,0,0,0,0,19,19,3072,2966,59,25,22,2147,150,324,258,61,8,17,1,3072,"Iván Duque",0.546501619386993,19,19,3502,3389,76,27,10,3044,345,3389,"Iván Duque",0.796400118028917,0,1,0,1,0,1,0,1,0,0,0,0,2,FALSE,2026,21,21,7431,4192,4158,17,17,48,3350,760,"conflicto_activo"
"68572","Puente Nacional","Santander","PUENTE NACIONAL","SANTANDER","PUENTE NACIONAL",13402,13402,2252,6263,2047,5889,0,107,117,213,0.831965378301746,0.532681689300105,0.168034621698254,0.467318310699896,2.78108348134991,0.299283689001642,"Alianza por Colombia",1210,1094,0.0200622621930128,0.156585622599795,6.38628236358468,5782,0.887429293273433,0.759406599606776,0.576238889256911,0.11398237626708,"No significativo","No significativo","Democracia competitiva",5789,"Partido Conservador Colombiano",1792,1050,68,0.180945593439539,0.128174123337364,276,605,16092,7856,"Rodolfo Hernández",5091,1921,0.487675822648819,0.403513238289206,1921,692,5091,84,1,8,2,57,0,0,4,0,40,40,6722,6520,91,92,19,2712,1604,1251,541,329,6,60,17,6722,"Iván Duque",0.279874383680229,40,40,6800,6502,200,89,9,3677,2825,6502,"Iván Duque",0.131036604121809,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,44,44,13225,9047,8959,77,11,112,5874,2973,"corredor"
"15276","Floresta","Boyacá","FLORESTA","BOYACA","FLORESTA",3561,3561,1003,2395,930,2325,0,27,39,21,0.718337545633249,0.327436113451278,0.281662454366751,0.672563886548722,2.38783649052841,0.390901432181971,"Alianza por Colombia",1046,411,0.276447540269917,0.263640238663783,3.79304769661997,2297,0.80992104205305,0.621408922270039,0.317820281349921,0.184597374016626,"Low-Low","Low-Low","Democracia competitiva",2332,"Partido_5",1752,155,65,0.577267137212443,0.684819897084048,152,255,7227,2014,"Rodolfo Hernández",1179,446,0.41573188277884,0.36395233366435,446,302,1179,78,0,3,0,6,0,0,0,0,9,9,1808,1772,15,11,10,948,317,336,131,22,7,4,7,1808,"Iván Duque",0.359810432155068,9,9,1930,1861,49,14,6,1263,598,1861,"Iván Duque",0.357334766254702,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,11,11,3567,2631,2614,11,6,37,2002,575,"periferico"
"05756","Sonsón","Antioquia","SONSON","ANTIOQUIA","SONSON",28173,28173,7986,12374,6972,11045,0,369,311,378,0.716537109998935,0.56078514890143,0.283462890001065,0.43921485109857,1.54946155772602,0.155751961097505,"Centro Democrático",6249,1733,0.423004870738104,0.379314239746105,2.63633656534844,10676,0.781484662210307,0.408724846221071,0.54210494651645,0.212328918147471,"No significativo","High-High","Periferia democrática",10933,"Centro Democratico",6328,2139,67,0.383624306933104,0.383151925363578,556,1000,58446,13904,"Federico Gutiérrez",7761,4225,0.413589980729275,0.254315304948216,1249,7761,4225,555,16,47,16,35,0,0,22,2,86,86,14318,13709,286,199,124,10922,422,1827,275,155,46,30,32,14318,"Iván Duque",0.653984471503995,86,86,15161,14558,412,160,31,13495,1063,14558,"Iván Duque",0.853963456518753,0,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,2026,95,95,28172,17663,17462,164,37,277,14596,2589,"corredor"
"05101","Ciudad Bolívar","Antioquia","CIUDAD BOLIVAR","ANTIOQUIA","BOLIVAR",24357,24357,5234,8650,4697,7855,0,223,201,235,0.785113109167796,0.644865952292975,0.214886890832204,0.355134047707025,1.65265571264807,0.14024715687482,"Centro Democrático",4314,687,0.48160934802815,0.353910727176077,2.82557131844857,7531,0.768493619742277,0.357514292606286,0.659659042350565,0.220782215712642,"No significativo","High-High","Periferia democrática",7746,"Centro Democratico",4785,661,67,0.404375655702694,0.532403821327137,202,750,40014,11117,"Federico Gutiérrez",6932,2354,0.449836269695115,0.41180174507511,1355,6932,2354,403,7,27,7,32,0,0,10,0,66,66,10937,10565,210,101,61,7935,610,1400,353,188,15,26,38,10937,"Iván Duque",0.586443760024315,66,66,11663,11205,338,92,28,10044,1161,11205,"Iván Duque",0.792771084337349,1,0,0,1,1,0,0,1,0,0,0,0,2,FALSE,2026,71,71,23887,12964,12839,92,33,194,10287,2358,"conflicto_activo"
"05792","Tarso","Antioquia","TARSO","ANTIOQUIA","TARSO",6186,6186,739,2734,691,2409,0,47,19,148,0.88053669576463,0.558034270934368,0.11946330423537,0.441965729065632,3.69959404600812,0.322502424830262,"Partido Liberal Colombiano",509,437,0.0304826418289585,0.152067271740463,6.57603696413206,2362,0.838104497391375,0.753054903733064,0.626488547323433,0.162500239676194,"No significativo","High-High","Democracia competitiva",2416,"Centro Democratico",939,519,67,0.236119372505592,0.173841059602649,14,690,4914,2692,"Federico Gutiérrez",1439,699,0.384867164610789,0.274888558692422,699,1439,474,71,0,2,1,6,0,0,0,0,16,16,2061,1994,36,18,13,1116,142,299,258,107,67,2,3,2061,"Iván Duque",0.360421032405139,16,16,2510,2414,64,21,11,1887,527,2414,"Iván Duque",0.563380281690141,0,1,0,1,0,1,0,1,0,0,0,0,2,FALSE,2026,18,18,6068,3301,3273,19,9,51,2212,1010,"conflicto_activo"
"05002","Abejorral","Antioquia","ABEJORRAL","ANTIOQUIA","ABEJORRAL",15644,15644,4020,5886,3452,5239,0,143,93,195,0.743032472513424,0.623753515724879,0.256967527486576,0.376246484275121,1.46417910447761,0.119278956788545,"Centro Democrático",2555,1264,0.253385672227674,0.32302757904043,3.09571090793718,5095,0.846487834355887,0.473237969651947,0.616946959897747,0.152749639015767,"No significativo","No significativo","Periferia democrática",5332,"Centro Democratico",2820,1286,67,0.34723701086562,0.287696924231058,174,450,29475,7161,"Federico Gutiérrez",4942,1112,0.512003499381366,0.534841502583438,685,4942,1112,353,6,19,8,36,1,0,4,0,44,44,6489,6239,77,89,84,4496,178,1097,347,72,11,24,14,6489,"Iván Duque",0.554281488296466,44,44,7397,7119,174,68,36,6572,547,7119,"Iván Duque",0.846326731282483,0,3,0,3,0,3,0,3,0,0,0,0,6,TRUE,2026,48,48,15398,8879,8774,59,46,151,7216,1407,"periferico"
"15469","Moniquirá","Boyacá","MONIQUIRA","BOYACA","MONIQUIRA",19917,19917,4761,9834,4126,9172,0,263,374,334,0.760957975598735,0.506250941406838,0.239042024401265,0.493749058593162,2.06553245116572,0.254707034191896,"Alianza por Colombia",2338,1705,0.0711156049882036,0.167185518628745,5.98137929769275,8901,0.908461124498872,0.730920359194223,0.513041111447324,0.0909413753029315,"No significativo","No significativo","Democracia competitiva",8829,"Partido_5",3040,1571,65,0.199076920404641,0.166383508891154,1004,1445,30015,11043,"Rodolfo Hernández",6242,3010,0.408615415594579,0.292674092185095,3010,1305,6242,269,5,24,12,176,2,0,0,0,48,48,9786,9372,185,197,32,4459,2194,2004,478,157,13,28,39,9786,"Iván Duque",0.32979989931961,48,48,10225,9621,348,231,25,5890,3731,9621,"Iván Duque",0.224404947510654,0,0,0,0,0,0,0,0,0,0,3,3,0,FALSE,2026,58,58,20012,13963,13783,156,24,194,8875,4714,"periferico"
"05467","Montebello","Antioquia","MONTEBELLO","ANTIOQUIA","MONTEBELLO",6570,6570,1337,2569,1137,2242,0,76,48,126,0.796499238964992,0.608980213089802,0.203500761035008,0.391019786910198,1.92146596858639,0.18751902587519,"Centro Democrático",753,442,0.143715341959335,0.197203610757104,5.07090106596324,2164,0.888309883302782,0.615527496918196,0.631063243381823,0.10912308619858,"No significativo","No significativo","Periferia democrática",2214,"Centro Democratico",862,363,67,0.214832277801851,0.225383920505872,74,300,9360,3000,"Federico Gutiérrez",1640,755,0.384943777777778,0.295,431,1640,755,136,5,23,3,7,0,0,2,0,17,17,2860,2697,67,46,50,1630,108,520,307,116,5,7,4,2860,"Iván Duque",0.418863624271685,17,17,3017,2807,135,53,22,2465,342,2807,"Iván Duque",0.756323477021731,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,20,20,6533,3785,3713,44,28,77,2782,854,"conflicto_activo"
"15816","Togüí","Boyacá","TOGUI","BOYACA","TOGUI",4538,4538,778,1679,681,1491,0,34,28,90,0.828558836491847,0.630013221683561,0.171441163508153,0.369986778316439,2.15809768637532,0.198545614808286,"Centro Democrático",346,254,0.063143445435827,0.153458394826952,6.51642421470428,1457,0.909763043205343,0.706281086562338,0.668380229377877,0.0892362280914249,"No significativo","No significativo","Periferia democrática",1455,"Centro Democratico",423,217,65,0.174126899776809,0.141580756013746,86,280,5238,2199,"Rodolfo Hernández",1484,320,0.497503205909669,0.529331514324693,320,313,1484,48,1,3,2,28,0,0,0,0,12,12,1947,1863,34,31,19,1191,226,221,151,62,1,6,5,1947,"Iván Duque",0.445176270734238,12,12,2248,2138,55,45,10,1643,495,2138,"Iván Duque",0.536950420954163,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,13,13,4469,2737,2712,20,5,27,2129,556,"periferico"
"15790","Tasco","Boyacá","TASCO","BOYACA","TASCO",5005,5005,632,2220,559,2082,0,53,45,71,0.873726273726274,0.556443556443556,0.126273726273726,0.443556443556444,3.5126582278481,0.317282717282717,"Alianza por Colombia",634,536,0.0483234714003945,0.20691774719995,4.83283823418816,2028,0.826969345820318,0.666326861335766,0.621338640041925,0.175970925908894,"No significativo","No significativo","Periferia democrática",2080,"Partido Liberal Colombiano",531,341,65,0.162346061390533,0.0913461538461538,102,265,4095,2582,"Rodolfo Hernández",1468,814,0.429503006274146,0.253292021688613,814,197,1468,82,2,5,0,14,2,0,12,1,13,13,2078,2015,23,34,6,745,576,480,143,55,3,5,8,2078,"Iván Duque",0.280960784192994,13,13,2383,2266,61,46,10,1166,1100,2266,"Iván Duque",0.029126213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,14,14,4934,3311,3285,25,1,35,2227,1023,"periferico"
